Meet|City|Country|Course|Event ID|Distance|Stroke|Round|Gender|Firstname|Lastname|Birthyear|Height cm|Weight Kg|BMI|Speed / Kg|Speed m/s|Time
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Xiang Qi Amanda|LIM|1993|170.0|57.0|19.723183|0.026703|1.52207|65.7
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Florencia|PEROTTI|1992|174.0|62.0|20.478267|0.025372|1.573069|63.57
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Emily|SEEBOHM|1992|180.0|70.0|21.604938|0.024148|1.690331|59.16
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Fanny|LECLUYSE|1992|177.0|64.0|20.428357|0.025792|1.65071|60.58
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Karen|TORREZ|1992|165.0|59.0|21.671258|0.026372|1.555936|64.27
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Ines|REMERSARO|1992|167.0|54.0|19.362473|0.027877|1.505344|66.43
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Hrafnhildur|LUTHERSDOTTIR|1991|178.0|65.0|20.515086|0.025308|1.645007|60.79
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Nina|RANGELOVA|1990|170.0|56.0|19.377163|0.02834|1.58705|63.01
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Evelin|VERRASZTO|1989|174.0|60.0|19.817677|0.027345|1.640689|60.95
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.027398|1.698658|58.87
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Jessica|VALL|1988|163.0|52.0|19.571681|0.031153|1.619958|61.73
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|22|100|MEDLEY|PRE|F|Alia|ATKINSON|1988|173.0|71.0|23.722811|0.024088|1.710279|58.47
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Rikako|IKEE|2000|167.0|55.0|19.721037|0.03547|1.950839|25.63
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Lucie|SVECENA|1997|175.0|60.0|19.591837|0.031941|1.916443|26.09
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Nastja|GOVEJSEK|1997|170.0|55.0|19.031142|0.034751|1.911315|26.16
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Maaike|DE WAARD|1996|172.0|57.0|19.267171|0.034279|1.953888|25.59
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Svetlana|CHIMROVA|1996|173.0|61.0|20.38157|0.031465|1.919386|26.05
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Kelsi|WORRELL|1994|180.0|74.0|22.839506|0.026834|1.985703|25.18
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Katerine|SAVARD|1993|167.0|54.0|19.362473|0.035944|1.940994|25.76
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Bryndis|HANSEN|1993|173.0|55.0|18.376825|0.034461|1.895375|26.38
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Silvia|DI PIETRO|1993|168.0|58.0|20.549887|0.033807|1.960784|25.5
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Melanie|HENIQUE|1992|172.0|60.0|20.281233|0.032476|1.948558|25.66
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Kimberly|BUYS|1989|187.0|75.0|21.447568|0.02574|1.930502|25.9
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|220|50|FLY|SEM|F|Jeanette|OTTESEN|1987|180.0|72.0|22.222222|0.027459|1.977066|25.29
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Robert|GLINTA|1997|185.0|72.0|21.037253|0.029376|2.115059|23.64
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Jiayu|XU|1995|187.0|79.0|22.591438|0.027059|2.137666|23.39
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Grigory|TARASEVICH|1995|191.0|75.0|20.558647|0.028201|2.115059|23.64
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Viktar|STASELOVICH|1994|188.0|83.0|23.483477|0.025017|2.076412|24.08
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Tomasz|POLEWKA|1994|200.0|96.0|24.0|0.022191|2.130379|23.47
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Mitchell|LARKIN|1993|184.0|74.0|21.857278|0.028667|2.121341|23.57
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Jacob|PEBLEY|1993|194.0|86.0|22.850462|0.024604|2.115954|23.63
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Masaki|KANEKO|1992|182.0|75.0|22.642193|0.028189|2.114165|23.65
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Pavel|SANKOVICH|1990|182.0|77.0|23.245985|0.028147|2.167317|23.07
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Bobby|HURLEY|1988|194.0|84.0|22.319056|0.025657|2.155172|23.2
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Jeremy|STRAVIUS|1988|190.0|87.0|24.099723|0.024815|2.158895|23.16
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Junya|KOGA|1987|181.0|74.0|22.587833|0.029622|2.192021|22.81
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|221|50|BACK|SEM|M|Albert|SUBIRATS|1986|190.0|85.0|23.545706|0.025171|2.139495|23.37
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Marrit|STEENBERGEN|2000|178.0|63.0|19.883853|0.026754|1.685488|59.33
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Meichen|SUN|1998|175.0|63.0|20.571429|0.025772|1.62364|61.59
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Lena|KREUNDL|1997|174.0|69.0|22.790329|0.024211|1.670565|59.86
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Lilly|KING|1997|176.0|70.0|22.59814|0.02379|1.665279|60.05
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Jenna|LAUKKANEN|1995|182.0|80.0|24.151673|0.020959|1.676727|59.64
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Emily|SEEBOHM|1992|180.0|70.0|21.604938|0.02423|1.696065|58.96
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Fanny|LECLUYSE|1992|177.0|64.0|20.428357|0.025869|1.655629|60.4
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Hrafnhildur|LUTHERSDOTTIR|1991|178.0|65.0|20.515086|0.025509|1.6581|60.31
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Evelin|VERRASZTO|1989|174.0|60.0|19.817677|0.027507|1.650437|60.59
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.028036|1.738224|57.53
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|222|100|MEDLEY|SEM|F|Alia|ATKINSON|1988|173.0|71.0|23.722811|0.02406|1.708234|58.54
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Andrii|KHLOPTSOV|1998|183.0|75.0|22.395413|0.03075|2.306273|21.68
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Aleksei|BRIANSKII|1997|192.0|82.0|22.243924|0.02844|2.33209|21.44
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Maksim|LOBANOVSKII|1996|204.0|91.0|21.86659|0.025532|2.32342|21.52
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Jesse|PUTS|1994|188.0|81.0|22.91761|0.02894|2.344116|21.33
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Daniel|HUNTER|1994|184.0|84.0|24.810964|0.02743|2.304147|21.7
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Clement|MIGNON|1993|188.0|82.0|23.200543|0.028627|2.347418|21.3
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Kristian|GKOLOMEEV|1993|202.0|95.0|23.282031|0.02448|2.325581|21.5
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Simonas|BILIS|1993|198.0|100.0|25.507601|0.023641|2.364066|21.15
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Vladimir|MOROZOV|1992|185.0|83.0|24.251278|0.028618|2.375297|21.05
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Luca|DOTTO|1990|192.0|80.0|21.701389|0.029357|2.34852|21.29
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Kenta|ITO|1990|182.0|75.0|22.642193|0.030793|2.309469|21.65
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Douglas|ERASMUS|1990|175.0|72.0|23.510204|0.031987|2.303086|21.71
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|223|50|FREE|SEM|M|Ari-Pekka|LIUKKONEN|1989|208.0|92.0|21.264793|0.025444|2.340824|21.36
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Mariia|KAMENEVA|1999|172.0|54.0|18.25311|0.03522|1.901864|26.29
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Xueer|WANG|1998|178.0|67.0|21.14632|0.027436|1.838235|27.2
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Maaike|DE WAARD|1996|172.0|57.0|19.267171|0.032854|1.872659|26.7
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Isabella|ARCILA HURTADO|1994|168.0|64.0|22.675737|0.029238|1.871257|26.72
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Kira|TOUSSAINT|1994|174.0|72.0|23.781213|0.026186|1.88537|26.52
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Daryna|ZEVINA|1994|178.0|67.0|21.14632|0.028214|1.890359|26.45
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Silvia|DI PIETRO|1993|168.0|58.0|20.549887|0.031682|1.83756|27.21
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Emily|SEEBOHM|1992|180.0|70.0|21.604938|0.027128|1.898975|26.33
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Etiene|MEDEIROS|1991|169.0|60.0|21.007668|0.032051|1.923077|26.0
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Simona|BAUMRTOVA|1991|176.0|66.0|21.306818|0.028163|1.858736|26.9
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Georgia|DAVIES|1990|175.0|64.0|20.897959|0.029459|1.88537|26.52
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|228|50|BACK|SEM|F|Katinka|HOSSZU|1989|172.0|62.0|20.957274|0.030582|1.896094|26.37
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Zhuhao|LI|1999|183.0|75.0|22.395413|0.028345|2.12585|23.52
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Daniil|PAKHOMOV|1998|189.0|77.0|21.555947|0.028233|2.173913|23.0
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Andrii|KHLOPTSOV|1998|183.0|75.0|22.395413|0.029138|2.185315|22.88
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Dylan|CARTER|1996|194.0|85.0|22.584759|0.026109|2.219263|22.53
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|David|MORGAN|1994|184.0|82.0|24.220227|0.026957|2.210433|22.62
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Aleksandr|POPKOV|1994|185.0|80.0|23.374726|0.027545|2.203614|22.69
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Adam|BARRETT|1992|191.0|87.0|23.84803|0.025075|2.181501|22.92
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Chad|LE CLOS|1992|190.0|83.0|22.99169|0.026881|2.231147|22.41
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Andrii|GOVOROV|1992|190.0|89.0|24.65374|0.024749|2.202643|22.7
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Tom|SHIELDS|1991|192.0|87.0|23.60026|0.02568|2.234138|22.38
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Yauhen|TSURKIN|1990|182.0|77.0|23.245985|0.028455|2.19106|22.82
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Albert|SUBIRATS|1986|190.0|85.0|23.545706|0.025845|2.196837|22.76
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|229|50|FLY|SEM|M|Nicholas|SANTOS|1980|191.0|88.0|24.122146|0.024898|2.19106|22.82
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Samuele|ROSSI|2001|180.0|70.0|21.604938|0.02931|2.051703|24.37
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Stefano|MITCHELL|1999|184.0|64.0|18.903592|0.032363|2.071251|24.14
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Slava|SIHANOUVONG|1999|165.0|65.0|23.875115|0.028789|1.871257|26.72
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Dylan|KOO|1999|175.0|61.0|19.918367|0.034924|2.130379|23.47
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Adil|BHARMAL|1999|173.0|63.0|21.049818|0.031295|1.971609|25.36
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Eric|FERNANDEZ MALVAR|1998|183.0|62.0|18.513542|0.03397|2.10615|23.74
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Alex|SOBERS|1998|181.0|72.0|21.977351|0.029551|2.12766|23.5
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Khader|BAQLAH|1998|183.0|78.0|23.29123|0.028553|2.227171|22.45
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Xander|SKINNER|1998|192.0|88.0|23.871528|0.02465|2.169197|23.05
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Vladimir|STEFANIK|1998|189.0|78.0|21.835895|0.028214|2.200704|22.72
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Olim|KURBANOV|1998|186.0|69.0|19.944502|0.028406|1.960016|25.51
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Andrii|KHLOPTSOV|1998|183.0|75.0|22.395413|0.030764|2.307337|21.67
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Adi|MESETOVIC|1997|196.0|88.0|22.907122|0.025433|2.238138|22.34
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Christian|NIKLES|1997|176.0|74.0|23.889463|0.028177|2.085071|23.98
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Steven Kimani|MAINA|1997|175.0|70.0|22.857143|0.029467|2.062706|24.24
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Ljupcho|ANGELOVSKI|1997|191.0|81.0|22.203339|0.026346|2.134016|23.43
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Sebastien|KOUMA|1997|190.0|86.0|23.822715|0.024144|2.076412|24.08
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Aleksei|BRIANSKII|1997|192.0|82.0|22.243924|0.028138|2.307337|21.67
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Dean|HOFFMAN|1997|189.0|77.0|21.555947|0.026911|2.072109|24.13
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Tongli|PANUVE|1997|180.0|84.0|25.925926|0.022547|1.893939|26.4
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Vahan|MKHITARYAN|1996|186.0|92.0|26.59267|0.023305|2.144082|23.32
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Vladimir|MAMIKONYAN|1996|189.0|76.0|21.276|0.027865|2.117747|23.61
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Hexin|YU|1996|194.0|87.0|23.116165|0.026135|2.273761|21.99
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Maksim|LOBANOVSKII|1996|204.0|91.0|21.86659|0.025449|2.315887|21.59
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Justin|PLASCHKA|1996|185.0|68.0|19.868517|0.032665|2.221235|22.51
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Delgerkhuu|MYAGMAR|1996|183.0|73.0|21.798202|0.028373|2.071251|24.14
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Yeziel|MORALES MIRANDA|1996|170.0|66.0|22.83737|0.031176|2.057613|24.3
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Ralph|GOVEIA|1996|187.0|75.0|21.447568|0.028649|2.148689|23.27
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Alexander|GRAHAM|1995|195.0|95.0|24.983563|0.023772|2.258356|22.14
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Yuri|KISIL|1995|200.0|84.0|21.0|0.027405|2.302026|21.72
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Pavel|IZBISCIUC|1995|190.0|84.0|23.268698|0.02613|2.194908|22.78
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Matthew|ZAMMIT|1995|184.0|83.0|24.515595|0.026869|2.230152|22.42
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Albarchir|MOUCTAR|1995|170.0|72.0|24.913495|0.026365|1.898254|26.34
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Miguel|NASCIMENTO|1995|183.0|76.0|22.694019|0.030013|2.281022|21.92
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Anton|LATKIN|1994|200.0|86.0|21.5|0.02656|2.284148|21.89
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Jesse|PUTS|1994|188.0|81.0|22.91761|0.028818|2.334267|21.42
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Daniel|HUNTER|1994|184.0|84.0|24.810964|0.02757|2.315887|21.59
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Sam|SEGHERS|1994|189.0|81.0|22.675737|0.026619|2.156102|23.19
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Hilal Hemed|HILAL|1994|176.0|60.0|19.369835|0.035266|2.115954|23.63
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Mohammad Mahfizur|RAHMAN|1993|175.0|72.0|23.510204|0.028875|2.079002|24.05
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Clement|MIGNON|1993|188.0|82.0|23.200543|0.028112|2.30521|21.69
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Kristian|GKOLOMEEV|1993|202.0|95.0|23.282031|0.024514|2.328831|21.47
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Jean-Luc Joel|ZEPHIR|1993|182.0|68.0|20.528922|0.031504|2.142245|23.34
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Simonas|BILIS|1993|198.0|100.0|25.507601|0.023332|2.333178|21.43
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Oussama|SAHNOUNE|1992|187.0|80.0|22.877406|0.028552|2.284148|21.89
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Jasper|AERENTS|1992|191.0|86.0|23.573915|0.026343|2.265519|22.07
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Yongqing|LIN|1992|190.0|85.0|23.545706|0.026449|2.248201|22.24
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Kevin|AVILA|1992|190.0|80.0|22.160665|0.027245|2.179599|22.94
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Anthony|BARBAR|1992|196.0|87.0|22.646814|0.024783|2.156102|23.19
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Marko|BLAZHEVSKI|1992|181.0|69.0|21.061628|0.03141|2.167317|23.07
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Vladimir|MOROZOV|1992|185.0|83.0|24.251278|0.028322|2.350729|21.27
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Andrii|GOVOROV|1992|190.0|89.0|24.65374|0.025759|2.292526|21.81
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Artsiom|MACHEKIN|1991|185.0|80.0|23.374726|0.028487|2.278943|21.94
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Thol|THOEUN|1991|178.0|72.0|22.724403|0.026577|1.913509|26.13
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Anders Lie|NIELSEN|1991|186.0|74.0|21.389756|0.030909|2.287283|21.86
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Frantz|DORSAINVIL|1991|170.0|59.0|20.415225|0.028043|1.654533|30.22
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Shinri|SHIOURA|1991|188.0|90.0|25.464011|0.025555|2.299908|21.74
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Luca|DOTTO|1990|192.0|80.0|21.701389|0.02907|2.325581|21.5
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Kenta|ITO|1990|182.0|75.0|22.642193|0.03108|2.331002|21.45
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Douglas|ERASMUS|1990|175.0|72.0|23.510204|0.032588|2.346316|21.31
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Kai Quan|YEO|1990|182.0|70.0|21.132713|0.031494|2.204586|22.68
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Ari-Pekka|LIUKKONEN|1989|208.0|92.0|21.264793|0.025034|2.303086|21.71
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Irakli|REVISHVILI|1989|178.0|77.0|24.302487|0.026624|2.050021|24.39
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Pieter|TIMMERS|1988|200.0|89.0|22.25|0.025735|2.290426|21.83
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Norbert|TRANDAFIR|1988|190.0|85.0|23.545706|0.026355|2.240143|22.32
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Oliver|ELLIOT|1987|191.0|81.0|22.203339|0.027484|2.22618|22.46
13th FINA World Swimming Championships (25m)|Windsor|CAN|SCM|23|50|FREE|PRE|M|Nicholas|SANTOS|1980|191.0|88.0|24.122146|0.025885|2.277904|21.95
